customer_id,segment,registration_date,days_since_registration,age,gender,city,purchase_frequency,avg_purchase_value,total_spent,last_purchase_days,favorite_category,preferred_channel,device_type,session_count,avg_session_duration,cart_abandonment_rate,email_open_rate,click_through_rate,customer_lifetime_value,churn_probability,nps_score,support_tickets,returns_count
CUST00001298,High-Value Loyal,2020-02-21,2081,25,Other,Chittagong,31,9147,283562,131,Groceries,Website,Mobile,69,306,0.44,0.31,0.20,378112,0.07,24,0,4
CUST00001299,Occasional Shoppers,2020-06-07,1974,35,M,Khulna,3,1430,4291,51,Sports,Website,Mobile,22,382,0.42,0.43,0.21,9404,0.46,-40,2,0
CUST00001300,New Customers,2020-07-06,1945,31,F,Rajshahi,1,2376,2376,64,Books,Website,Desktop,5,775,0.60,0.52,0.28,3032,0.57,74,2,0
CUST00001301,Regular Buyers,2020-12-26,1772,29,Other,Sylhet,18,5419,97549,18,Beauty,Email Campaign,Tablet,104,1022,0.39,0.28,0.10,179851,0.20,79,9,0
CUST00001302,At-Risk,2020-09-10,1879,52,Other,Dhaka,1,1245,1245,176,Electronics,Email Campaign,Tablet,8,903,0.58,0.41,0.20,2726,0.69,-21,5,0
CUST00001303,Regular Buyers,2020-09-05,1884,38,M,Khulna,12,3570,42841,87,Beauty,Email Campaign,Tablet,37,1149,0.32,0.11,0.05,77289,0.17,91,6,1
CUST00001304,Regular Buyers,2020-04-06,2036,48,F,Mymensingh,16,5651,90421,114,Electronics,Website,Desktop,157,251,0.06,0.61,0.22,200201,0.23,-80,8,0
CUST00001305,Regular Buyers,2020-08-12,1908,52,Other,Mymensingh,11,3337,36711,8,Books,Social Media,Tablet,89,994,0.36,0.13,0.09,69427,0.19,-1,7,1
CUST00001306,At-Risk,2020-11-21,1807,21,Other,Khulna,3,886,2658,121,Groceries,Social Media,Tablet,11,1074,0.59,0.54,0.29,6542,0.63,43,8,0
CUST00001307,Occasional Shoppers,2020-07-06,1945,32,F,Rajshahi,5,1748,8742,87,Sports,Social Media,Desktop,38,158,0.04,0.11,0.04,11936,0.40,93,4,0
CUST00001308,High-Value Loyal,2020-04-01,2041,35,F,Rangpur,49,6616,324183,142,Health,Social Media,Desktop,103,1765,0.16,0.57,0.26,407615,0.11,60,7,0
CUST00001309,At-Risk,2020-06-17,1964,49,Other,Rajshahi,3,1500,4500,5,Fashion,Social Media,Desktop,27,955,0.15,0.42,0.16,8284,0.74,-87,7,0
CUST00001310,High-Value Loyal,2020-05-17,1995,28,F,Dhaka,22,9757,214650,96,Beauty,Social Media,Tablet,102,1034,0.33,0.11,0.06,485154,0.08,49,5,3
CUST00001311,High-Value Loyal,2020-03-23,2050,31,Other,Barisal,36,6935,249673,146,Sports,Mobile App,Mobile,318,141,0.19,0.12,0.06,509364,0.09,16,0,2
CUST00001312,Occasional Shoppers,2020-04-09,2033,32,F,Mymensingh,7,2424,16971,29,Electronics,Mobile App,Mobile,42,275,0.21,0.13,0.09,41971,0.42,-78,7,0
CUST00001313,Regular Buyers,2020-11-08,1820,30,Other,Dhaka,16,3895,62313,19,Home & Living,Mobile App,Mobile,41,552,0.05,0.53,0.25,89088,0.20,-75,0,1
CUST00001314,New Customers,2020-02-26,2076,25,Other,Sylhet,1,1642,1642,84,Sports,Mobile App,Desktop,4,1523,0.17,0.58,0.35,3195,0.59,-53,5,0
CUST00001315,At-Risk,2020-09-01,1888,62,Other,Chittagong,3,1077,3230,27,Books,Mobile App,Mobile,17,1715,0.29,0.76,0.32,5288,0.77,21,3,0
CUST00001316,High-Value Loyal,2020-12-15,1783,53,M,Dhaka,37,7105,262872,30,Fashion,Social Media,Desktop,255,1490,0.27,0.40,0.16,547569,0.11,-99,2,2
CUST00001317,New Customers,2020-11-22,1806,35,F,Mymensingh,1,1251,1251,18,Books,Social Media,Tablet,5,1423,0.46,0.54,0.32,1929,0.52,21,1,0
CUST00001318,High-Value Loyal,2020-08-03,1917,35,M,Mymensingh,28,12924,361865,109,Books,Website,Desktop,85,131,0.49,0.74,0.47,779536,0.13,-75,3,2
CUST00001319,High-Value Loyal,2020-05-24,1988,57,Other,Khulna,31,13347,413755,145,Books,Social Media,Desktop,284,734,0.30,0.33,0.18,932623,0.12,75,0,3
CUST00001320,Regular Buyers,2020-06-05,1976,28,M,Rajshahi,12,2616,31395,172,Sports,In-Store,Desktop,73,415,0.45,0.48,0.22,73628,0.17,17,8,0
CUST00001321,Regular Buyers,2020-03-14,2059,40,M,Chittagong,17,3133,53255,62,Home & Living,In-Store,Desktop,45,1348,0.11,0.47,0.24,97722,0.18,2,2,0
CUST00001322,At-Risk,2020-05-26,1986,60,F,Rangpur,3,1069,3208,113,Sports,Mobile App,Mobile,22,994,0.44,0.71,0.31,5085,0.72,18,6,0
CUST00001323,Regular Buyers,2020-07-24,1927,30,F,Rajshahi,18,2348,42266,106,Health,Website,Mobile,56,1242,0.46,0.14,0.06,79718,0.27,-28,1,0
CUST00001324,At-Risk,2020-03-23,2050,36,F,Rangpur,2,957,1913,167,Sports,Email Campaign,Tablet,13,1372,0.14,0.51,0.18,4302,0.59,-8,8,0
CUST00001325,New Customers,2020-05-15,1997,48,F,Rajshahi,1,2988,2988,18,Beauty,Mobile App,Tablet,4,450,0.17,0.36,0.18,5145,0.47,-46,8,0
CUST00001326,Occasional Shoppers,2020-07-26,1925,45,Other,Rajshahi,7,2060,14418,179,Fashion,Email Campaign,Desktop,27,1642,0.13,0.45,0.24,26078,0.43,-44,9,0
CUST00001327,Regular Buyers,2020-11-16,1812,22,F,Rajshahi,19,2690,51112,29,Beauty,Mobile App,Desktop,89,581,0.54,0.34,0.23,95849,0.26,26,0,0
CUST00001328,High-Value Loyal,2020-05-21,1991,51,M,Mymensingh,38,11053,419996,56,Electronics,Mobile App,Mobile,84,310,0.39,0.54,0.24,1025266,0.11,17,7,5
CUST00001329,At-Risk,2020-06-08,1973,62,Other,Barisal,4,1500,5999,137,Groceries,Email Campaign,Tablet,13,310,0.07,0.37,0.18,10666,0.72,5,6,0
CUST00001330,High-Value Loyal,2020-06-07,1974,47,Other,Mymensingh,48,7025,337198,91,Beauty,In-Store,Desktop,172,1368,0.16,0.32,0.22,453126,0.07,7,9,6
CUST00001331,Occasional Shoppers,2020-02-18,2084,18,Other,Sylhet,8,1903,15222,32,Fashion,Email Campaign,Desktop,50,514,0.46,0.61,0.33,33096,0.44,26,9,0
CUST00001332,High-Value Loyal,2020-11-15,1813,47,F,Chittagong,17,12359,210111,108,Fashion,Website,Desktop,160,584,0.51,0.58,0.20,464338,0.09,53,8,1
CUST00001333,Regular Buyers,2020-04-04,2038,26,F,Barisal,18,2439,43908,28,Home & Living,Social Media,Mobile,55,1034,0.51,0.58,0.22,69985,0.19,-95,6,1
CUST00001334,New Customers,2020-07-20,1931,57,Other,Barisal,2,2554,5107,130,Groceries,Email Campaign,Desktop,14,229,0.38,0.42,0.24,9885,0.50,27,0,0
CUST00001335,Occasional Shoppers,2020-06-03,1978,57,M,Chittagong,7,2332,16321,70,Beauty,Website,Tablet,33,836,0.59,0.32,0.11,30459,0.44,45,9,0
CUST00001336,Occasional Shoppers,2020-01-18,2115,62,Other,Rajshahi,4,2248,8991,90,Home & Living,Email Campaign,Mobile,32,1789,0.09,0.74,0.29,21605,0.41,-65,1,0
CUST00001337,At-Risk,2020-09-09,1880,24,Other,Dhaka,4,923,3693,163,Sports,Website,Mobile,33,487,0.53,0.72,0.42,6429,0.71,43,9,0
CUST00001338,New Customers,2020-09-01,1888,50,F,Rangpur,2,1806,3612,5,Groceries,Social Media,Desktop,12,866,0.10,0.20,0.08,7969,0.55,22,1,0
CUST00001339,High-Value Loyal,2020-04-10,2032,58,M,Mymensingh,37,12302,455158,136,Books,In-Store,Tablet,319,818,0.32,0.50,0.20,796658,0.08,-42,1,4
CUST00001340,At-Risk,2020-04-20,2022,58,M,Rangpur,2,1370,2739,89,Health,In-Store,Tablet,12,1179,0.12,0.16,0.06,5699,0.54,1,1,0
CUST00001341,Occasional Shoppers,2020-02-27,2075,48,Other,Rajshahi,7,1995,13964,83,Sports,Social Media,Desktop,37,803,0.16,0.15,0.08,29729,0.40,99,9,0
CUST00001342,Regular Buyers,2020-02-01,2101,34,Other,Rangpur,18,5993,107870,39,Fashion,Mobile App,Mobile,42,1074,0.13,0.18,0.06,218062,0.25,-62,7,0
CUST00001343,At-Risk,2020-01-17,2116,45,F,Mymensingh,4,689,2755,91,Beauty,Website,Tablet,15,1765,0.00,0.46,0.26,6367,0.70,-58,3,0
CUST00001344,High-Value Loyal,2020-02-11,2091,55,F,Chittagong,20,12818,256369,119,Sports,Social Media,Tablet,139,1131,0.53,0.64,0.21,444635,0.05,-49,7,0
CUST00001345,Regular Buyers,2020-12-24,1774,20,M,Barisal,14,5704,79855,139,Electronics,Social Media,Mobile,32,844,0.23,0.41,0.14,164738,0.23,-62,9,0
CUST00001346,New Customers,2020-10-02,1857,45,F,Khulna,2,1170,2339,94,Sports,Social Media,Tablet,18,1218,0.54,0.34,0.12,5816,0.59,-40,7,0
CUST00001347,High-Value Loyal,2020-04-21,2021,27,F,Rajshahi,26,9209,239429,140,Sports,Email Campaign,Mobile,212,1463,0.28,0.10,0.05,379849,0.12,-42,1,1
CUST00001348,New Customers,2020-07-02,1949,50,Other,Rajshahi,2,2488,4976,54,Health,Social Media,Desktop,14,1690,0.23,0.52,0.23,7274,0.58,9,0,0
CUST00001349,Occasional Shoppers,2020-03-04,2069,36,F,Chittagong,4,1314,5258,161,Electronics,Social Media,Tablet,24,554,0.07,0.54,0.26,9878,0.42,-59,6,0
CUST00001350,At-Risk,2020-11-23,1805,21,M,Chittagong,3,1121,3363,140,Groceries,Social Media,Tablet,12,1146,0.21,0.35,0.12,6150,0.75,75,4,0
CUST00001351,At-Risk,2020-05-14,1998,36,F,Sylhet,4,784,3138,130,Health,Email Campaign,Tablet,10,1621,0.31,0.70,0.29,4924,0.62,95,7,0
CUST00001352,High-Value Loyal,2020-01-20,2113,20,M,Chittagong,28,5098,142730,80,Home & Living,Email Campaign,Desktop,232,1031,0.06,0.14,0.05,345547,0.09,11,5,4
CUST00001353,At-Risk,2020-09-02,1887,61,Other,Sylhet,4,1026,4104,89,Home & Living,Mobile App,Desktop,30,1436,0.42,0.28,0.16,5748,0.52,55,3,0
CUST00001354,New Customers,2020-11-13,1815,63,Other,Barisal,2,1720,3440,43,Electronics,In-Store,Desktop,7,1035,0.28,0.21,0.14,7246,0.48,-53,7,0
CUST00001355,At-Risk,2020-04-18,2024,27,Other,Khulna,2,634,1268,96,Groceries,Social Media,Tablet,5,322,0.12,0.52,0.22,2275,0.74,60,8,0
CUST00001356,New Customers,2020-10-09,1850,53,Other,Rajshahi,2,2578,5156,43,Electronics,In-Store,Mobile,15,1520,0.36,0.39,0.15,8166,0.63,-90,6,0
CUST00001357,New Customers,2020-11-25,1803,38,Other,Rajshahi,1,2009,2009,30,Electronics,In-Store,Mobile,7,189,0.34,0.66,0.45,2811,0.67,40,8,0
CUST00001358,New Customers,2020-09-15,1874,31,F,Barisal,2,2792,5584,120,Fashion,Mobile App,Desktop,5,690,0.23,0.52,0.17,11270,0.48,-39,9,0
CUST00001359,Regular Buyers,2020-05-25,1987,42,M,Rangpur,18,4652,83730,43,Beauty,In-Store,Desktop,172,340,0.58,0.66,0.33,144609,0.21,32,7,2
CUST00001360,High-Value Loyal,2020-06-16,1965,37,M,Mymensingh,45,12314,554118,161,Electronics,Social Media,Tablet,436,642,0.16,0.31,0.17,1009192,0.14,36,0,5
CUST00001361,At-Risk,2020-05-10,2002,18,M,Rajshahi,1,979,979,62,Sports,Website,Tablet,6,1049,0.58,0.51,0.23,1551,0.66,-68,5,0
CUST00001362,Occasional Shoppers,2020-11-15,1813,40,Other,Khulna,5,819,4096,47,Electronics,Email Campaign,Tablet,36,1163,0.45,0.68,0.47,5443,0.48,-16,6,0
CUST00001363,Occasional Shoppers,2020-11-22,1806,37,Other,Rangpur,6,1886,11315,82,Electronics,Mobile App,Mobile,20,185,0.20,0.66,0.33,16728,0.43,51,7,0
CUST00001364,High-Value Loyal,2020-08-06,1914,51,Other,Chittagong,19,8374,159100,118,Electronics,Social Media,Tablet,113,771,0.37,0.26,0.09,299636,0.12,52,0,0
CUST00001365,Occasional Shoppers,2020-11-26,1802,27,F,Rajshahi,9,1492,13430,135,Groceries,Mobile App,Mobile,34,929,0.48,0.34,0.15,18764,0.46,-26,0,0
CUST00001366,New Customers,2020-06-07,1974,43,F,Chittagong,1,2919,2919,83,Electronics,In-Store,Desktop,6,823,0.28,0.14,0.08,4578,0.53,-10,3,0
CUST00001367,At-Risk,2020-08-03,1917,58,M,Barisal,2,1397,2794,178,Beauty,Social Media,Tablet,4,1554,0.22,0.20,0.09,4964,0.58,-54,6,0
CUST00001368,Occasional Shoppers,2020-03-15,2058,52,F,Rajshahi,3,1064,3191,4,Groceries,Website,Mobile,9,1220,0.07,0.36,0.11,7159,0.34,-82,4,0
CUST00001369,New Customers,2020-09-03,1886,50,Other,Rangpur,1,1099,1099,71,Electronics,In-Store,Mobile,7,482,0.48,0.77,0.23,2711,0.46,30,1,0
CUST00001370,Regular Buyers,2020-09-12,1877,63,M,Mymensingh,15,2127,31901,140,Fashion,Website,Tablet,36,998,0.18,0.30,0.20,46587,0.16,3,5,1
CUST00001371,New Customers,2020-03-16,2057,20,F,Rangpur,1,1045,1045,50,Home & Living,Social Media,Tablet,3,716,0.06,0.18,0.05,2545,0.61,-39,8,0
CUST00001372,Regular Buyers,2020-09-09,1880,44,Other,Rangpur,18,3014,54256,176,Electronics,In-Store,Tablet,54,217,0.54,0.65,0.36,79334,0.29,-59,5,2
CUST00001373,Regular Buyers,2020-01-25,2108,48,Other,Sylhet,9,4625,41622,37,Electronics,Social Media,Tablet,89,1732,0.46,0.56,0.24,86886,0.16,73,3,0
CUST00001374,Regular Buyers,2020-01-23,2110,43,Other,Sylhet,8,4976,39811,25,Sports,Mobile App,Desktop,36,1763,0.56,0.17,0.05,81435,0.24,97,2,0
CUST00001375,Occasional Shoppers,2020-10-12,1847,22,Other,Khulna,6,1085,6509,150,Electronics,In-Store,Mobile,17,1463,0.50,0.69,0.29,13119,0.48,-60,0,0
CUST00001376,High-Value Loyal,2020-07-17,1934,60,F,Sylhet,44,8731,384177,150,Sports,Mobile App,Tablet,248,721,0.38,0.23,0.08,827480,0.12,-18,8,0
CUST00001377,Regular Buyers,2020-06-10,1971,30,F,Khulna,8,2986,23891,49,Sports,In-Store,Mobile,26,1235,0.18,0.37,0.15,41132,0.29,7,0,0
CUST00001378,Occasional Shoppers,2020-05-03,2009,21,M,Sylhet,6,1134,6805,129,Books,Mobile App,Mobile,56,1059,0.37,0.35,0.19,9039,0.43,-4,7,0
CUST00001379,At-Risk,2020-07-06,1945,52,Other,Khulna,4,731,2924,7,Sports,Email Campaign,Desktop,22,1280,0.34,0.66,0.26,5278,0.58,16,5,0
CUST00001380,Occasional Shoppers,2020-01-06,2127,40,F,Khulna,3,2073,6218,2,Groceries,In-Store,Mobile,8,586,0.43,0.31,0.16,15226,0.31,52,2,0
CUST00001381,High-Value Loyal,2020-02-25,2077,59,Other,Rangpur,45,10599,476960,104,Books,In-Store,Mobile,428,745,0.53,0.41,0.24,768075,0.10,88,9,2
CUST00001382,New Customers,2020-04-22,2020,31,F,Rangpur,1,2240,2240,112,Sports,In-Store,Mobile,2,1582,0.40,0.51,0.32,5017,0.42,47,2,0
CUST00001383,New Customers,2020-11-01,1827,25,F,Rangpur,1,2314,2314,72,Sports,Social Media,Desktop,4,1254,0.36,0.25,0.10,2881,0.48,43,3,0
CUST00001384,Regular Buyers,2020-02-03,2099,23,M,Barisal,17,4090,69532,52,Sports,In-Store,Tablet,128,1695,0.31,0.36,0.15,114512,0.23,48,2,2
CUST00001385,High-Value Loyal,2020-10-22,1837,61,F,Rangpur,19,9997,189943,38,Books,Email Campaign,Tablet,81,237,0.40,0.61,0.26,319735,0.13,-71,0,2
CUST00001386,At-Risk,2020-08-13,1907,48,Other,Mymensingh,1,857,857,2,Beauty,In-Store,Desktop,6,890,0.27,0.68,0.23,1225,0.59,-61,6,0
CUST00001387,Regular Buyers,2020-09-08,1881,45,M,Dhaka,9,3270,29433,31,Health,In-Store,Desktop,61,1670,0.17,0.58,0.29,46042,0.20,50,3,0
CUST00001388,Occasional Shoppers,2020-09-23,1866,55,M,Chittagong,3,1293,3879,76,Home & Living,Social Media,Desktop,22,532,0.49,0.52,0.21,8659,0.30,3,0,0
CUST00001389,At-Risk,2020-08-06,1914,61,M,Sylhet,1,834,834,61,Health,Mobile App,Tablet,4,1389,0.27,0.25,0.16,1951,0.60,-20,9,0
CUST00001390,At-Risk,2020-12-22,1776,63,Other,Khulna,1,790,790,178,Books,Social Media,Mobile,8,1408,0.41,0.50,0.19,1660,0.51,-52,8,0
CUST00001391,Occasional Shoppers,2020-08-12,1908,64,M,Mymensingh,4,1531,6124,38,Home & Living,Email Campaign,Tablet,14,600,0.39,0.12,0.05,9141,0.37,14,2,0
CUST00001392,High-Value Loyal,2020-04-14,2028,33,Other,Barisal,34,9251,314532,2,Beauty,Email Campaign,Tablet,298,980,0.06,0.79,0.47,723551,0.11,-58,3,2
CUST00001393,Regular Buyers,2020-05-13,1999,36,Other,Chittagong,17,3844,65343,96,Sports,In-Store,Desktop,59,558,0.56,0.49,0.29,111888,0.16,6,9,2
CUST00001394,At-Risk,2020-02-12,2090,26,M,Chittagong,4,984,3935,156,Books,Email Campaign,Tablet,33,1223,0.13,0.70,0.22,6789,0.50,38,9,0
CUST00001395,New Customers,2020-12-26,1772,59,M,Barisal,1,1666,1666,53,Beauty,Mobile App,Mobile,3,837,0.16,0.68,0.36,4036,0.48,23,8,0
CUST00001396,High-Value Loyal,2020-12-02,1796,29,Other,Dhaka,36,5415,194946,134,Electronics,In-Store,Tablet,99,681,0.28,0.53,0.28,458107,0.12,84,0,0
CUST00001397,At-Risk,2020-03-06,2067,46,M,Barisal,3,987,2961,49,Sports,Website,Mobile,9,254,0.17,0.70,0.49,6083,0.73,-94,3,0
CUST00001398,New Customers,2020-06-14,1967,55,M,Chittagong,1,1135,1135,156,Health,In-Store,Tablet,2,926,0.28,0.47,0.19,2089,0.50,36,1,0
CUST00001399,Regular Buyers,2020-07-27,1924,48,M,Mymensingh,8,3390,27118,13,Groceries,Social Media,Mobile,59,821,0.37,0.35,0.14,33325,0.25,4,9,0
CUST00001400,Regular Buyers,2020-04-24,2018,48,M,Sylhet,12,3884,46605,123,Books,Social Media,Mobile,59,1608,0.48,0.31,0.11,101398,0.28,24,5,0
CUST00001401,Occasional Shoppers,2020-07-01,1950,18,Other,Barisal,5,1235,6177,167,Electronics,Mobile App,Desktop,12,376,0.51,0.37,0.17,12475,0.43,-65,2,0
CUST00001402,New Customers,2020-10-04,1855,31,M,Khulna,1,2325,2325,51,Sports,Social Media,Desktop,7,584,0.26,0.71,0.49,2793,0.56,48,1,0
CUST00001403,New Customers,2020-06-15,1966,52,F,Chittagong,1,2635,2635,105,Beauty,In-Store,Mobile,8,904,0.27,0.27,0.10,4468,0.50,-52,7,0
CUST00001404,High-Value Loyal,2020-12-02,1796,55,F,Khulna,30,11932,357956,21,Fashion,Mobile App,Desktop,61,1412,0.57,0.48,0.33,580513,0.15,-13,7,5
CUST00001405,High-Value Loyal,2020-12-01,1797,29,F,Chittagong,34,12103,411501,64,Home & Living,Mobile App,Mobile,299,1185,0.14,0.36,0.25,801770,0.12,5,6,3
CUST00001406,High-Value Loyal,2020-08-27,1893,32,M,Rangpur,49,11099,543847,21,Sports,Website,Tablet,405,1148,0.31,0.47,0.28,1049214,0.14,96,7,1
CUST00001407,At-Risk,2020-01-05,2128,21,Other,Dhaka,3,966,2899,82,Books,Website,Mobile,19,1624,0.42,0.54,0.28,5045,0.54,-56,3,0
CUST00001408,Regular Buyers,2020-09-15,1874,26,Other,Rangpur,11,5078,55856,120,Sports,Social Media,Tablet,107,922,0.06,0.55,0.27,127819,0.22,-74,1,0
CUST00001409,High-Value Loyal,2020-04-13,2029,42,M,Chittagong,31,10794,334626,5,Electronics,Website,Desktop,202,1482,0.39,0.64,0.28,555928,0.11,-87,5,2
CUST00001410,High-Value Loyal,2020-05-02,2010,39,F,Khulna,38,5115,194385,22,Beauty,In-Store,Tablet,376,1463,0.46,0.61,0.23,334638,0.15,13,5,2
CUST00001411,High-Value Loyal,2020-03-21,2052,31,M,Rajshahi,48,9299,446333,53,Groceries,Mobile App,Tablet,386,831,0.29,0.69,0.33,618163,0.12,59,8,8
CUST00001412,At-Risk,2020-05-24,1988,38,Other,Barisal,4,1319,5277,78,Beauty,Social Media,Tablet,37,591,0.13,0.32,0.15,11423,0.56,28,6,0
CUST00001413,Occasional Shoppers,2020-06-06,1975,43,M,Rangpur,4,1324,5295,75,Health,Social Media,Mobile,24,254,0.33,0.52,0.26,8839,0.31,71,0,0
CUST00001414,Occasional Shoppers,2020-02-18,2084,24,F,Chittagong,5,1350,6749,29,Home & Living,Mobile App,Mobile,16,600,0.18,0.50,0.30,15069,0.45,-95,8,0
CUST00001415,High-Value Loyal,2020-06-14,1967,20,Other,Mymensingh,37,8870,328194,179,Beauty,Website,Desktop,164,1475,0.27,0.17,0.10,433465,0.12,-67,9,1
CUST00001416,At-Risk,2020-11-12,1816,38,F,Khulna,1,1185,1185,13,Beauty,In-Store,Tablet,7,817,0.35,0.35,0.12,2389,0.79,-31,6,0
CUST00001417,Regular Buyers,2020-06-18,1963,19,F,Dhaka,18,4561,82092,25,Fashion,In-Store,Tablet,92,851,0.51,0.78,0.52,170059,0.23,49,9,2
CUST00001418,New Customers,2020-07-10,1941,35,F,Rajshahi,1,2663,2663,106,Electronics,Social Media,Desktop,4,404,0.03,0.53,0.24,6310,0.57,87,3,0
CUST00001419,Regular Buyers,2020-04-11,2031,57,M,Rangpur,14,5353,74936,134,Home & Living,Website,Mobile,112,585,0.17,0.40,0.24,168587,0.17,-84,6,1
CUST00001420,Occasional Shoppers,2020-02-19,2083,52,F,Rajshahi,8,2327,18620,170,Home & Living,In-Store,Tablet,39,433,0.47,0.56,0.36,24870,0.38,10,1,0
CUST00001421,At-Risk,2020-12-23,1775,30,Other,Mymensingh,4,1429,5716,59,Home & Living,Mobile App,Tablet,38,459,0.18,0.40,0.19,12794,0.54,-13,7,0
CUST00001422,Regular Buyers,2020-06-04,1977,21,M,Chittagong,12,3244,38933,68,Home & Living,Mobile App,Mobile,83,1139,0.35,0.18,0.09,56755,0.18,13,7,0
CUST00001423,Regular Buyers,2020-12-09,1789,21,F,Barisal,8,2999,23990,113,Home & Living,Email Campaign,Mobile,42,163,0.48,0.57,0.24,46726,0.19,40,2,0
CUST00001424,At-Risk,2020-03-19,2054,20,F,Sylhet,1,1267,1267,31,Beauty,Website,Desktop,2,1765,0.09,0.65,0.32,1641,0.58,58,6,0
CUST00001425,Regular Buyers,2020-11-07,1821,43,Other,Rajshahi,11,2645,29092,123,Groceries,Email Campaign,Mobile,32,1033,0.47,0.12,0.05,49980,0.21,-36,2,0
CUST00001426,At-Risk,2020-02-03,2099,29,Other,Mymensingh,3,839,2517,78,Home & Living,Social Media,Mobile,7,1236,0.02,0.74,0.29,4923,0.67,-32,5,0
CUST00001427,Regular Buyers,2020-06-14,1967,46,Other,Mymensingh,11,5474,60210,130,Home & Living,Website,Mobile,73,1123,0.41,0.74,0.35,96927,0.25,41,5,0
CUST00001428,Occasional Shoppers,2020-05-09,2003,60,M,Dhaka,8,2067,16535,162,Electronics,Website,Tablet,48,794,0.19,0.73,0.24,33030,0.47,-4,7,0
CUST00001429,At-Risk,2020-08-20,1900,34,Other,Dhaka,3,767,2301,147,Books,In-Store,Mobile,23,739,0.42,0.65,0.32,4136,0.61,-45,4,0
CUST00001430,High-Value Loyal,2020-04-06,2036,26,F,Sylhet,47,6415,301490,57,Beauty,Mobile App,Tablet,414,1050,0.34,0.13,0.05,520791,0.12,-87,0,1
CUST00001431,High-Value Loyal,2020-05-08,2004,26,F,Sylhet,41,6011,246467,169,Home & Living,In-Store,Desktop,89,1353,0.31,0.24,0.14,321085,0.11,-2,2,3
CUST00001432,Regular Buyers,2020-07-19,1932,61,F,Mymensingh,16,4247,67959,175,Home & Living,In-Store,Tablet,38,920,0.07,0.51,0.35,168394,0.28,42,8,1
CUST00001433,At-Risk,2020-02-19,2083,21,F,Dhaka,3,1374,4122,139,Beauty,Mobile App,Tablet,14,1041,0.53,0.66,0.29,6949,0.69,23,5,0
CUST00001434,Regular Buyers,2020-01-04,2129,38,Other,Sylhet,19,5929,112653,136,Beauty,Mobile App,Tablet,47,158,0.05,0.26,0.10,281111,0.26,-34,5,2
CUST00001435,Regular Buyers,2020-07-21,1930,53,M,Khulna,19,5510,104684,16,Home & Living,Mobile App,Mobile,150,1484,0.45,0.59,0.27,156964,0.23,-76,9,1
CUST00001436,Occasional Shoppers,2020-08-16,1904,30,F,Rangpur,8,2474,19791,3,Fashion,Mobile App,Tablet,77,646,0.41,0.41,0.13,36161,0.47,-13,8,0
CUST00001437,Occasional Shoppers,2020-01-21,2112,60,F,Barisal,6,866,5194,85,Groceries,Social Media,Mobile,12,1241,0.51,0.43,0.21,10613,0.41,12,0,0
CUST00001438,High-Value Loyal,2020-03-25,2048,64,F,Barisal,49,7826,383466,165,Home & Living,Website,Tablet,221,1534,0.36,0.49,0.25,572477,0.11,-60,0,2
CUST00001439,High-Value Loyal,2020-08-24,1896,24,Other,Rajshahi,42,5796,243421,2,Health,Email Campaign,Desktop,347,655,0.46,0.30,0.09,361209,0.11,-97,3,6
CUST00001440,Regular Buyers,2020-03-15,2058,53,M,Sylhet,16,4846,77530,104,Sports,Email Campaign,Tablet,126,1330,0.03,0.68,0.32,122314,0.27,86,8,1
CUST00001441,High-Value Loyal,2020-08-07,1913,49,Other,Barisal,49,11189,548239,18,Electronics,Social Media,Mobile,453,888,0.26,0.70,0.40,705925,0.14,-72,5,1
CUST00001442,Occasional Shoppers,2020-01-07,2126,21,F,Barisal,7,1022,7151,79,Home & Living,Website,Tablet,48,254,0.36,0.60,0.32,8688,0.39,89,3,0
CUST00001443,New Customers,2020-08-27,1893,33,M,Dhaka,1,1116,1116,9,Fashion,Website,Mobile,8,256,0.58,0.51,0.34,2630,0.67,-23,1,0
CUST00001444,Regular Buyers,2020-12-20,1778,48,F,Rangpur,16,4693,75083,35,Beauty,Email Campaign,Mobile,54,1786,0.50,0.45,0.22,128745,0.17,96,9,1
CUST00001445,Occasional Shoppers,2020-11-26,1802,29,F,Dhaka,8,2038,16300,46,Books,Mobile App,Tablet,38,221,0.07,0.60,0.27,26636,0.48,4,7,0
CUST00001446,High-Value Loyal,2020-05-23,1989,30,F,Mymensingh,16,8005,128078,29,Health,In-Store,Mobile,36,800,0.33,0.63,0.20,208717,0.06,13,0,2
CUST00001447,At-Risk,2020-12-12,1786,42,F,Khulna,3,744,2231,149,Electronics,Social Media,Tablet,8,210,0.54,0.65,0.44,4212,0.65,55,7,0
CUST00001448,Regular Buyers,2020-04-23,2019,40,Other,Rajshahi,16,4163,66605,66,Beauty,In-Store,Desktop,79,515,0.29,0.78,0.44,100924,0.24,45,6,1
CUST00001449,At-Risk,2020-08-24,1896,26,M,Rangpur,4,887,3548,23,Sports,In-Store,Mobile,24,1407,0.37,0.47,0.17,4458,0.64,81,7,0
CUST00001450,Occasional Shoppers,2020-06-05,1976,52,F,Mymensingh,7,945,6615,174,Health,Email Campaign,Mobile,16,1471,0.52,0.55,0.34,10263,0.37,81,7,0
CUST00001451,Occasional Shoppers,2020-11-10,1818,39,F,Mymensingh,5,1118,5589,6,Beauty,Email Campaign,Mobile,23,646,0.12,0.37,0.19,10885,0.37,70,5,0
